date,latitude,longitude,sunrise_utc,sunset_utc,sunrise_ist,sunset_ist,day_length_seconds,fetched_at_ist
2025-03-21,19.076,72.8777,2025-03-21T01:10:28+00:00,2025-03-21T13:20:48+00:00,2025-03-21T06:40:28+05:30,2025-03-21T18:50:48+05:30,43820,2026-03-04T01:58:37.808878+05:30
2025-03-22,19.076,72.8777,2025-03-22T01:09:37+00:00,2025-03-22T13:21:03+00:00,2025-03-22T06:39:37+05:30,2025-03-22T18:51:03+05:30,43886,2026-03-04T01:58:38.217056+05:30
2025-03-23,19.076,72.8777,2025-03-23T01:08:46+00:00,2025-03-23T13:21:18+00:00,2025-03-23T06:38:46+05:30,2025-03-23T18:51:18+05:30,43952,2026-03-04T01:58:38.627594+05:30
2025-03-24,19.076,72.8777,2025-03-24T01:07:55+00:00,2025-03-24T13:21:32+00:00,2025-03-24T06:37:55+05:30,2025-03-24T18:51:32+05:30,44017,2026-03-04T01:58:39.032826+05:30
2025-03-25,19.076,72.8777,2025-03-25T01:07:04+00:00,2025-03-25T13:21:47+00:00,2025-03-25T06:37:04+05:30,2025-03-25T18:51:47+05:30,44083,2026-03-04T01:58:39.438153+05:30
2025-03-26,19.076,72.8777,2025-03-26T01:06:14+00:00,2025-03-26T13:22:02+00:00,2025-03-26T06:36:14+05:30,2025-03-26T18:52:02+05:30,44148,2026-03-04T01:58:39.844906+05:30
2025-03-27,19.076,72.8777,2025-03-27T01:05:23+00:00,2025-03-27T13:22:16+00:00,2025-03-27T06:35:23+05:30,2025-03-27T18:52:16+05:30,44213,2026-03-04T01:58:40.623675+05:30
2025-03-28,19.076,72.8777,2025-03-28T01:04:32+00:00,2025-03-28T13:22:31+00:00,2025-03-28T06:34:32+05:30,2025-03-28T18:52:31+05:30,44279,2026-03-04T01:58:41.035011+05:30
2025-03-29,19.076,72.8777,2025-03-29T01:03:42+00:00,2025-03-29T13:22:45+00:00,2025-03-29T06:33:42+05:30,2025-03-29T18:52:45+05:30,44343,2026-03-04T01:58:41.439562+05:30
2025-03-30,19.076,72.8777,2025-03-30T01:02:51+00:00,2025-03-30T13:23:00+00:00,2025-03-30T06:32:51+05:30,2025-03-30T18:53:00+05:30,44409,2026-03-04T01:58:41.843332+05:30
2025-03-31,19.076,72.8777,2025-03-31T01:02:01+00:00,2025-03-31T13:23:14+00:00,2025-03-31T06:32:01+05:30,2025-03-31T18:53:14+05:30,44473,2026-03-04T01:58:42.252670+05:30
2025-04-01,19.076,72.8777,2025-04-01T01:01:10+00:00,2025-04-01T13:23:29+00:00,2025-04-01T06:31:10+05:30,2025-04-01T18:53:29+05:30,44539,2026-03-04T01:58:42.655744+05:30
2025-04-02,19.076,72.8777,2025-04-02T01:00:20+00:00,2025-04-02T13:23:43+00:00,2025-04-02T06:30:20+05:30,2025-04-02T18:53:43+05:30,44603,2026-03-04T01:58:43.074341+05:30
2025-04-03,19.076,72.8777,2025-04-03T00:59:30+00:00,2025-04-03T13:23:58+00:00,2025-04-03T06:29:30+05:30,2025-04-03T18:53:58+05:30,44668,2026-03-04T01:58:43.485703+05:30
2025-04-04,19.076,72.8777,2025-04-04T00:58:41+00:00,2025-04-04T13:24:13+00:00,2025-04-04T06:28:41+05:30,2025-04-04T18:54:13+05:30,44732,2026-03-04T01:58:43.896558+05:30
2025-04-05,19.076,72.8777,2025-04-05T00:57:51+00:00,2025-04-05T13:24:28+00:00,2025-04-05T06:27:51+05:30,2025-04-05T18:54:28+05:30,44797,2026-03-04T01:58:44.308443+05:30
2025-04-06,19.076,72.8777,2025-04-06T00:57:02+00:00,2025-04-06T13:24:43+00:00,2025-04-06T06:27:02+05:30,2025-04-06T18:54:43+05:30,44861,2026-03-04T01:58:44.714005+05:30
2025-04-07,19.076,72.8777,2025-04-07T00:56:14+00:00,2025-04-07T13:24:58+00:00,2025-04-07T06:26:14+05:30,2025-04-07T18:54:58+05:30,44924,2026-03-04T01:58:45.126607+05:30
2025-04-08,19.076,72.8777,2025-04-08T00:55:25+00:00,2025-04-08T13:25:13+00:00,2025-04-08T06:25:25+05:30,2025-04-08T18:55:13+05:30,44988,2026-03-04T01:58:45.536286+05:30
2025-04-09,19.076,72.8777,2025-04-09T00:54:37+00:00,2025-04-09T13:25:28+00:00,2025-04-09T06:24:37+05:30,2025-04-09T18:55:28+05:30,45051,2026-03-04T01:58:45.951179+05:30
2025-04-10,19.076,72.8777,2025-04-10T00:53:49+00:00,2025-04-10T13:25:44+00:00,2025-04-10T06:23:49+05:30,2025-04-10T18:55:44+05:30,45115,2026-03-04T01:58:46.356255+05:30
2025-04-11,19.076,72.8777,2025-04-11T00:53:02+00:00,2025-04-11T13:25:59+00:00,2025-04-11T06:23:02+05:30,2025-04-11T18:55:59+05:30,45177,2026-03-04T01:58:46.760105+05:30
2025-04-12,19.076,72.8777,2025-04-12T00:52:15+00:00,2025-04-12T13:26:15+00:00,2025-04-12T06:22:15+05:30,2025-04-12T18:56:15+05:30,45240,2026-03-04T01:58:47.169404+05:30
2025-04-13,19.076,72.8777,2025-04-13T00:51:28+00:00,2025-04-13T13:26:31+00:00,2025-04-13T06:21:28+05:30,2025-04-13T18:56:31+05:30,45303,2026-03-04T01:58:47.577461+05:30
2025-04-14,19.076,72.8777,2025-04-14T00:50:42+00:00,2025-04-14T13:26:47+00:00,2025-04-14T06:20:42+05:30,2025-04-14T18:56:47+05:30,45365,2026-03-04T01:58:47.990640+05:30
2025-04-15,19.076,72.8777,2025-04-15T00:49:57+00:00,2025-04-15T13:27:04+00:00,2025-04-15T06:19:57+05:30,2025-04-15T18:57:04+05:30,45427,2026-03-04T01:58:48.395436+05:30
2025-04-16,19.076,72.8777,2025-04-16T00:49:12+00:00,2025-04-16T13:27:20+00:00,2025-04-16T06:19:12+05:30,2025-04-16T18:57:20+05:30,45488,2026-03-04T01:58:48.804282+05:30
2025-04-17,19.076,72.8777,2025-04-17T00:48:27+00:00,2025-04-17T13:27:37+00:00,2025-04-17T06:18:27+05:30,2025-04-17T18:57:37+05:30,45550,2026-03-04T01:58:49.215752+05:30
2025-04-18,19.076,72.8777,2025-04-18T00:47:43+00:00,2025-04-18T13:27:54+00:00,2025-04-18T06:17:43+05:30,2025-04-18T18:57:54+05:30,45611,2026-03-04T01:58:49.621257+05:30
2025-04-19,19.076,72.8777,2025-04-19T00:47:00+00:00,2025-04-19T13:28:11+00:00,2025-04-19T06:17:00+05:30,2025-04-19T18:58:11+05:30,45671,2026-03-04T01:58:50.028330+05:30
2025-04-20,19.076,72.8777,2025-04-20T00:46:17+00:00,2025-04-20T13:28:29+00:00,2025-04-20T06:16:17+05:30,2025-04-20T18:58:29+05:30,45732,2026-03-04T01:58:50.435573+05:30
2025-04-21,19.076,72.8777,2025-04-21T00:45:35+00:00,2025-04-21T13:28:47+00:00,2025-04-21T06:15:35+05:30,2025-04-21T18:58:47+05:30,45792,2026-03-04T01:58:50.850345+05:30
2025-04-22,19.076,72.8777,2025-04-22T00:44:54+00:00,2025-04-22T13:29:05+00:00,2025-04-22T06:14:54+05:30,2025-04-22T18:59:05+05:30,45851,2026-03-04T01:58:51.399916+05:30
2025-04-23,19.076,72.8777,2025-04-23T00:44:13+00:00,2025-04-23T13:29:23+00:00,2025-04-23T06:14:13+05:30,2025-04-23T18:59:23+05:30,45910,2026-03-04T01:58:51.806083+05:30
2025-04-24,19.076,72.8777,2025-04-24T00:43:33+00:00,2025-04-24T13:29:41+00:00,2025-04-24T06:13:33+05:30,2025-04-24T18:59:41+05:30,45968,2026-03-04T01:58:52.255791+05:30
2025-04-25,19.076,72.8777,2025-04-25T00:42:53+00:00,2025-04-25T13:30:00+00:00,2025-04-25T06:12:53+05:30,2025-04-25T19:00:00+05:30,46027,2026-03-04T01:58:52.664104+05:30
2025-04-26,19.076,72.8777,2025-04-26T00:42:14+00:00,2025-04-26T13:30:19+00:00,2025-04-26T06:12:14+05:30,2025-04-26T19:00:19+05:30,46085,2026-03-04T01:58:53.108986+05:30
2025-04-27,19.076,72.8777,2025-04-27T00:41:36+00:00,2025-04-27T13:30:38+00:00,2025-04-27T06:11:36+05:30,2025-04-27T19:00:38+05:30,46142,2026-03-04T01:58:53.709296+05:30
2025-04-28,19.076,72.8777,2025-04-28T00:40:59+00:00,2025-04-28T13:30:58+00:00,2025-04-28T06:10:59+05:30,2025-04-28T19:00:58+05:30,46199,2026-03-04T01:58:54.123606+05:30
2025-04-29,19.076,72.8777,2025-04-29T00:40:23+00:00,2025-04-29T13:31:17+00:00,2025-04-29T06:10:23+05:30,2025-04-29T19:01:17+05:30,46254,2026-03-04T01:58:54.533895+05:30
2025-04-30,19.076,72.8777,2025-04-30T00:39:47+00:00,2025-04-30T13:31:37+00:00,2025-04-30T06:09:47+05:30,2025-04-30T19:01:37+05:30,46310,2026-03-04T01:58:54.943056+05:30
2025-05-01,19.076,72.8777,2025-05-01T00:39:12+00:00,2025-05-01T13:31:57+00:00,2025-05-01T06:09:12+05:30,2025-05-01T19:01:57+05:30,46365,2026-03-04T01:58:55.358619+05:30
2025-05-02,19.076,72.8777,2025-05-02T00:38:38+00:00,2025-05-02T13:32:18+00:00,2025-05-02T06:08:38+05:30,2025-05-02T19:02:18+05:30,46420,2026-03-04T01:58:55.777554+05:30
2025-05-03,19.076,72.8777,2025-05-03T00:38:05+00:00,2025-05-03T13:32:39+00:00,2025-05-03T06:08:05+05:30,2025-05-03T19:02:39+05:30,46474,2026-03-04T01:58:56.184103+05:30
2025-05-04,19.076,72.8777,2025-05-04T00:37:33+00:00,2025-05-04T13:33:00+00:00,2025-05-04T06:07:33+05:30,2025-05-04T19:03:00+05:30,46527,2026-03-04T01:58:56.590555+05:30
2025-05-05,19.076,72.8777,2025-05-05T00:37:01+00:00,2025-05-05T13:33:21+00:00,2025-05-05T06:07:01+05:30,2025-05-05T19:03:21+05:30,46580,2026-03-04T01:58:57.009368+05:30
2025-05-06,19.076,72.8777,2025-05-06T00:36:31+00:00,2025-05-06T13:33:42+00:00,2025-05-06T06:06:31+05:30,2025-05-06T19:03:42+05:30,46631,2026-03-04T01:58:57.420621+05:30
2025-05-07,19.076,72.8777,2025-05-07T00:36:01+00:00,2025-05-07T13:34:04+00:00,2025-05-07T06:06:01+05:30,2025-05-07T19:04:04+05:30,46683,2026-03-04T01:58:57.833895+05:30
2025-05-08,19.076,72.8777,2025-05-08T00:35:32+00:00,2025-05-08T13:34:26+00:00,2025-05-08T06:05:32+05:30,2025-05-08T19:04:26+05:30,46734,2026-03-04T01:58:58.309299+05:30
2025-05-09,19.076,72.8777,2025-05-09T00:35:04+00:00,2025-05-09T13:34:48+00:00,2025-05-09T06:05:04+05:30,2025-05-09T19:04:48+05:30,46784,2026-03-04T01:58:58.723908+05:30
2025-05-10,19.076,72.8777,2025-05-10T00:34:37+00:00,2025-05-10T13:35:10+00:00,2025-05-10T06:04:37+05:30,2025-05-10T19:05:10+05:30,46833,2026-03-04T01:58:59.133366+05:30
2025-05-11,19.076,72.8777,2025-05-11T00:34:11+00:00,2025-05-11T13:35:33+00:00,2025-05-11T06:04:11+05:30,2025-05-11T19:05:33+05:30,46882,2026-03-04T01:58:59.539545+05:30
2025-05-12,19.076,72.8777,2025-05-12T00:33:47+00:00,2025-05-12T13:35:55+00:00,2025-05-12T06:03:47+05:30,2025-05-12T19:05:55+05:30,46928,2026-03-04T01:59:00.072300+05:30
2025-05-13,19.076,72.8777,2025-05-13T00:33:23+00:00,2025-05-13T13:36:18+00:00,2025-05-13T06:03:23+05:30,2025-05-13T19:06:18+05:30,46975,2026-03-04T01:59:00.490603+05:30
2025-05-14,19.076,72.8777,2025-05-14T00:33:00+00:00,2025-05-14T13:36:41+00:00,2025-05-14T06:03:00+05:30,2025-05-14T19:06:41+05:30,47021,2026-03-04T01:59:00.894862+05:30
2025-05-15,19.076,72.8777,2025-05-15T00:32:38+00:00,2025-05-15T13:37:04+00:00,2025-05-15T06:02:38+05:30,2025-05-15T19:07:04+05:30,47066,2026-03-04T01:59:01.305389+05:30
2025-05-16,19.076,72.8777,2025-05-16T00:32:17+00:00,2025-05-16T13:37:27+00:00,2025-05-16T06:02:17+05:30,2025-05-16T19:07:27+05:30,47110,2026-03-04T01:59:01.709916+05:30
2025-05-17,19.076,72.8777,2025-05-17T00:31:57+00:00,2025-05-17T13:37:51+00:00,2025-05-17T06:01:57+05:30,2025-05-17T19:07:51+05:30,47154,2026-03-04T01:59:02.115210+05:30
2025-05-18,19.076,72.8777,2025-05-18T00:31:38+00:00,2025-05-18T13:38:14+00:00,2025-05-18T06:01:38+05:30,2025-05-18T19:08:14+05:30,47196,2026-03-04T01:59:02.522512+05:30
2025-05-19,19.076,72.8777,2025-05-19T00:31:20+00:00,2025-05-19T13:38:38+00:00,2025-05-19T06:01:20+05:30,2025-05-19T19:08:38+05:30,47238,2026-03-04T01:59:02.943521+05:30
2025-05-20,19.076,72.8777,2025-05-20T00:31:03+00:00,2025-05-20T13:39:01+00:00,2025-05-20T06:01:03+05:30,2025-05-20T19:09:01+05:30,47278,2026-03-04T01:59:03.348639+05:30
2025-05-21,19.076,72.8777,2025-05-21T00:30:47+00:00,2025-05-21T13:39:25+00:00,2025-05-21T06:00:47+05:30,2025-05-21T19:09:25+05:30,47318,2026-03-04T01:59:03.760456+05:30
2025-05-22,19.076,72.8777,2025-05-22T00:30:32+00:00,2025-05-22T13:39:49+00:00,2025-05-22T06:00:32+05:30,2025-05-22T19:09:49+05:30,47357,2026-03-04T01:59:04.172911+05:30
2025-05-23,19.076,72.8777,2025-05-23T00:30:18+00:00,2025-05-23T13:40:12+00:00,2025-05-23T06:00:18+05:30,2025-05-23T19:10:12+05:30,47394,2026-03-04T01:59:04.584486+05:30
2025-05-24,19.076,72.8777,2025-05-24T00:30:05+00:00,2025-05-24T13:40:36+00:00,2025-05-24T06:00:05+05:30,2025-05-24T19:10:36+05:30,47431,2026-03-04T01:59:04.992255+05:30
2025-05-25,19.076,72.8777,2025-05-25T00:29:53+00:00,2025-05-25T13:41:00+00:00,2025-05-25T05:59:53+05:30,2025-05-25T19:11:00+05:30,47467,2026-03-04T01:59:05.397058+05:30
2025-05-26,19.076,72.8777,2025-05-26T00:29:43+00:00,2025-05-26T13:41:23+00:00,2025-05-26T05:59:43+05:30,2025-05-26T19:11:23+05:30,47500,2026-03-04T01:59:05.805854+05:30
2025-05-27,19.076,72.8777,2025-05-27T00:29:33+00:00,2025-05-27T13:41:47+00:00,2025-05-27T05:59:33+05:30,2025-05-27T19:11:47+05:30,47534,2026-03-04T01:59:06.214767+05:30
2025-05-28,19.076,72.8777,2025-05-28T00:29:24+00:00,2025-05-28T13:42:10+00:00,2025-05-28T05:59:24+05:30,2025-05-28T19:12:10+05:30,47566,2026-03-04T01:59:06.622550+05:30
2025-05-29,19.076,72.8777,2025-05-29T00:29:17+00:00,2025-05-29T13:42:33+00:00,2025-05-29T05:59:17+05:30,2025-05-29T19:12:33+05:30,47596,2026-03-04T01:59:07.026715+05:30
2025-05-30,19.076,72.8777,2025-05-30T00:29:10+00:00,2025-05-30T13:42:57+00:00,2025-05-30T05:59:10+05:30,2025-05-30T19:12:57+05:30,47627,2026-03-04T01:59:07.435183+05:30
2025-05-31,19.076,72.8777,2025-05-31T00:29:05+00:00,2025-05-31T13:43:19+00:00,2025-05-31T05:59:05+05:30,2025-05-31T19:13:19+05:30,47654,2026-03-04T01:59:07.845902+05:30
2025-06-01,19.076,72.8777,2025-06-01T00:29:00+00:00,2025-06-01T13:43:42+00:00,2025-06-01T05:59:00+05:30,2025-06-01T19:13:42+05:30,47682,2026-03-04T01:59:08.256757+05:30
2025-06-02,19.076,72.8777,2025-06-02T00:28:56+00:00,2025-06-02T13:44:05+00:00,2025-06-02T05:58:56+05:30,2025-06-02T19:14:05+05:30,47709,2026-03-04T01:59:08.662135+05:30
2025-06-03,19.076,72.8777,2025-06-03T00:28:54+00:00,2025-06-03T13:44:27+00:00,2025-06-03T05:58:54+05:30,2025-06-03T19:14:27+05:30,47733,2026-03-04T01:59:09.076748+05:30
2025-06-04,19.076,72.8777,2025-06-04T00:28:52+00:00,2025-06-04T13:44:49+00:00,2025-06-04T05:58:52+05:30,2025-06-04T19:14:49+05:30,47757,2026-03-04T01:59:09.484052+05:30
2025-06-05,19.076,72.8777,2025-06-05T00:28:52+00:00,2025-06-05T13:45:11+00:00,2025-06-05T05:58:52+05:30,2025-06-05T19:15:11+05:30,47779,2026-03-04T01:59:09.887649+05:30
2025-06-06,19.076,72.8777,2025-06-06T00:28:52+00:00,2025-06-06T13:45:32+00:00,2025-06-06T05:58:52+05:30,2025-06-06T19:15:32+05:30,47800,2026-03-04T01:59:10.294942+05:30
2025-06-07,19.076,72.8777,2025-06-07T00:28:53+00:00,2025-06-07T13:45:53+00:00,2025-06-07T05:58:53+05:30,2025-06-07T19:15:53+05:30,47820,2026-03-04T01:59:10.703143+05:30
2025-06-08,19.076,72.8777,2025-06-08T00:28:56+00:00,2025-06-08T13:46:14+00:00,2025-06-08T05:58:56+05:30,2025-06-08T19:16:14+05:30,47838,2026-03-04T01:59:11.109477+05:30
2025-06-09,19.076,72.8777,2025-06-09T00:28:59+00:00,2025-06-09T13:46:34+00:00,2025-06-09T05:58:59+05:30,2025-06-09T19:16:34+05:30,47855,2026-03-04T01:59:11.518642+05:30
2025-06-10,19.076,72.8777,2025-06-10T00:29:03+00:00,2025-06-10T13:46:54+00:00,2025-06-10T05:59:03+05:30,2025-06-10T19:16:54+05:30,47871,2026-03-04T01:59:11.926896+05:30
2025-06-11,19.076,72.8777,2025-06-11T00:29:08+00:00,2025-06-11T13:47:13+00:00,2025-06-11T05:59:08+05:30,2025-06-11T19:17:13+05:30,47885,2026-03-04T01:59:12.336978+05:30
2025-06-12,19.076,72.8777,2025-06-12T00:29:14+00:00,2025-06-12T13:47:32+00:00,2025-06-12T05:59:14+05:30,2025-06-12T19:17:32+05:30,47898,2026-03-04T01:59:12.808586+05:30
2025-06-13,19.076,72.8777,2025-06-13T00:29:20+00:00,2025-06-13T13:47:50+00:00,2025-06-13T05:59:20+05:30,2025-06-13T19:17:50+05:30,47910,2026-03-04T01:59:13.226778+05:30
2025-06-14,19.076,72.8777,2025-06-14T00:29:28+00:00,2025-06-14T13:48:08+00:00,2025-06-14T05:59:28+05:30,2025-06-14T19:18:08+05:30,47920,2026-03-04T01:59:13.631842+05:30
2025-06-15,19.076,72.8777,2025-06-15T00:29:36+00:00,2025-06-15T13:48:25+00:00,2025-06-15T05:59:36+05:30,2025-06-15T19:18:25+05:30,47929,2026-03-04T01:59:14.033644+05:30
2025-06-16,19.076,72.8777,2025-06-16T00:29:45+00:00,2025-06-16T13:48:42+00:00,2025-06-16T05:59:45+05:30,2025-06-16T19:18:42+05:30,47937,2026-03-04T01:59:14.439415+05:30
2025-06-17,19.076,72.8777,2025-06-17T00:29:55+00:00,2025-06-17T13:48:58+00:00,2025-06-17T05:59:55+05:30,2025-06-17T19:18:58+05:30,47943,2026-03-04T01:59:14.847006+05:30
2025-06-18,19.076,72.8777,2025-06-18T00:30:06+00:00,2025-06-18T13:49:13+00:00,2025-06-18T06:00:06+05:30,2025-06-18T19:19:13+05:30,47947,2026-03-04T01:59:15.250535+05:30
2025-06-19,19.076,72.8777,2025-06-19T00:30:18+00:00,2025-06-19T13:49:28+00:00,2025-06-19T06:00:18+05:30,2025-06-19T19:19:28+05:30,47950,2026-03-04T01:59:15.655361+05:30
2025-06-20,19.076,72.8777,2025-06-20T00:30:30+00:00,2025-06-20T13:49:42+00:00,2025-06-20T06:00:30+05:30,2025-06-20T19:19:42+05:30,47952,2026-03-04T01:59:16.061748+05:30
2025-06-21,19.076,72.8777,2025-06-21T00:30:43+00:00,2025-06-21T13:49:55+00:00,2025-06-21T06:00:43+05:30,2025-06-21T19:19:55+05:30,47952,2026-03-04T01:59:16.467877+05:30
2025-06-22,19.076,72.8777,2025-06-22T00:30:56+00:00,2025-06-22T13:50:08+00:00,2025-06-22T06:00:56+05:30,2025-06-22T19:20:08+05:30,47952,2026-03-04T01:59:16.874005+05:30
2025-06-23,19.076,72.8777,2025-06-23T00:31:10+00:00,2025-06-23T13:50:20+00:00,2025-06-23T06:01:10+05:30,2025-06-23T19:20:20+05:30,47950,2026-03-04T01:59:17.287326+05:30
2025-06-24,19.076,72.8777,2025-06-24T00:31:25+00:00,2025-06-24T13:50:31+00:00,2025-06-24T06:01:25+05:30,2025-06-24T19:20:31+05:30,47946,2026-03-04T01:59:17.692661+05:30
2025-06-25,19.076,72.8777,2025-06-25T00:31:40+00:00,2025-06-25T13:50:41+00:00,2025-06-25T06:01:40+05:30,2025-06-25T19:20:41+05:30,47941,2026-03-04T01:59:18.101795+05:30
2025-06-26,19.076,72.8777,2025-06-26T00:31:56+00:00,2025-06-26T13:50:50+00:00,2025-06-26T06:01:56+05:30,2025-06-26T19:20:50+05:30,47934,2026-03-04T01:59:18.512768+05:30
2025-06-27,19.076,72.8777,2025-06-27T00:32:13+00:00,2025-06-27T13:50:59+00:00,2025-06-27T06:02:13+05:30,2025-06-27T19:20:59+05:30,47926,2026-03-04T01:59:18.915475+05:30
2025-06-28,19.076,72.8777,2025-06-28T00:32:30+00:00,2025-06-28T13:51:06+00:00,2025-06-28T06:02:30+05:30,2025-06-28T19:21:06+05:30,47916,2026-03-04T01:59:19.329381+05:30
2025-06-29,19.076,72.8777,2025-06-29T00:32:47+00:00,2025-06-29T13:51:13+00:00,2025-06-29T06:02:47+05:30,2025-06-29T19:21:13+05:30,47906,2026-03-04T01:59:19.738598+05:30
2025-06-30,19.076,72.8777,2025-06-30T00:33:05+00:00,2025-06-30T13:51:19+00:00,2025-06-30T06:03:05+05:30,2025-06-30T19:21:19+05:30,47894,2026-03-04T01:59:20.143103+05:30
2025-07-01,19.076,72.8777,2025-07-01T00:33:24+00:00,2025-07-01T13:51:24+00:00,2025-07-01T06:03:24+05:30,2025-07-01T19:21:24+05:30,47880,2026-03-04T01:59:20.550990+05:30
2025-07-02,19.076,72.8777,2025-07-02T00:33:43+00:00,2025-07-02T13:51:28+00:00,2025-07-02T06:03:43+05:30,2025-07-02T19:21:28+05:30,47865,2026-03-04T01:59:20.961213+05:30
2025-07-03,19.076,72.8777,2025-07-03T00:34:02+00:00,2025-07-03T13:51:31+00:00,2025-07-03T06:04:02+05:30,2025-07-03T19:21:31+05:30,47849,2026-03-04T01:59:21.371378+05:30
2025-07-04,19.076,72.8777,2025-07-04T00:34:21+00:00,2025-07-04T13:51:33+00:00,2025-07-04T06:04:21+05:30,2025-07-04T19:21:33+05:30,47832,2026-03-04T01:59:21.783090+05:30
2025-07-05,19.076,72.8777,2025-07-05T00:34:41+00:00,2025-07-05T13:51:34+00:00,2025-07-05T06:04:41+05:30,2025-07-05T19:21:34+05:30,47813,2026-03-04T01:59:22.238570+05:30
2025-07-06,19.076,72.8777,2025-07-06T00:35:01+00:00,2025-07-06T13:51:34+00:00,2025-07-06T06:05:01+05:30,2025-07-06T19:21:34+05:30,47793,2026-03-04T01:59:22.649121+05:30
2025-07-07,19.076,72.8777,2025-07-07T00:35:22+00:00,2025-07-07T13:51:33+00:00,2025-07-07T06:05:22+05:30,2025-07-07T19:21:33+05:30,47771,2026-03-04T01:59:23.055603+05:30
2025-07-08,19.076,72.8777,2025-07-08T00:35:43+00:00,2025-07-08T13:51:31+00:00,2025-07-08T06:05:43+05:30,2025-07-08T19:21:31+05:30,47748,2026-03-04T01:59:23.466374+05:30
2025-07-09,19.076,72.8777,2025-07-09T00:36:04+00:00,2025-07-09T13:51:28+00:00,2025-07-09T06:06:04+05:30,2025-07-09T19:21:28+05:30,47724,2026-03-04T01:59:23.875899+05:30
2025-07-10,19.076,72.8777,2025-07-10T00:36:25+00:00,2025-07-10T13:51:24+00:00,2025-07-10T06:06:25+05:30,2025-07-10T19:21:24+05:30,47699,2026-03-04T01:59:24.283680+05:30
2025-07-11,19.076,72.8777,2025-07-11T00:36:46+00:00,2025-07-11T13:51:19+00:00,2025-07-11T06:06:46+05:30,2025-07-11T19:21:19+05:30,47673,2026-03-04T01:59:24.687598+05:30
2025-07-12,19.076,72.8777,2025-07-12T00:37:07+00:00,2025-07-12T13:51:13+00:00,2025-07-12T06:07:07+05:30,2025-07-12T19:21:13+05:30,47646,2026-03-04T01:59:25.165273+05:30
2025-07-13,19.076,72.8777,2025-07-13T00:37:29+00:00,2025-07-13T13:51:05+00:00,2025-07-13T06:07:29+05:30,2025-07-13T19:21:05+05:30,47616,2026-03-04T01:59:25.575195+05:30
2025-07-14,19.076,72.8777,2025-07-14T00:37:51+00:00,2025-07-14T13:50:57+00:00,2025-07-14T06:07:51+05:30,2025-07-14T19:20:57+05:30,47586,2026-03-04T01:59:25.982201+05:30
2025-07-15,19.076,72.8777,2025-07-15T00:38:12+00:00,2025-07-15T13:50:48+00:00,2025-07-15T06:08:12+05:30,2025-07-15T19:20:48+05:30,47556,2026-03-04T01:59:26.394431+05:30
2025-07-16,19.076,72.8777,2025-07-16T00:38:34+00:00,2025-07-16T13:50:37+00:00,2025-07-16T06:08:34+05:30,2025-07-16T19:20:37+05:30,47523,2026-03-04T01:59:26.801743+05:30
2025-07-17,19.076,72.8777,2025-07-17T00:38:56+00:00,2025-07-17T13:50:26+00:00,2025-07-17T06:08:56+05:30,2025-07-17T19:20:26+05:30,47490,2026-03-04T01:59:27.208823+05:30
2025-07-18,19.076,72.8777,2025-07-18T00:39:18+00:00,2025-07-18T13:50:13+00:00,2025-07-18T06:09:18+05:30,2025-07-18T19:20:13+05:30,47455,2026-03-04T01:59:27.613255+05:30
2025-07-19,19.076,72.8777,2025-07-19T00:39:40+00:00,2025-07-19T13:50:00+00:00,2025-07-19T06:09:40+05:30,2025-07-19T19:20:00+05:30,47420,2026-03-04T01:59:28.031071+05:30
2025-07-20,19.076,72.8777,2025-07-20T00:40:02+00:00,2025-07-20T13:49:45+00:00,2025-07-20T06:10:02+05:30,2025-07-20T19:19:45+05:30,47383,2026-03-04T01:59:28.437397+05:30
2025-07-21,19.076,72.8777,2025-07-21T00:40:23+00:00,2025-07-21T13:49:29+00:00,2025-07-21T06:10:23+05:30,2025-07-21T19:19:29+05:30,47346,2026-03-04T01:59:28.838929+05:30
2025-07-22,19.076,72.8777,2025-07-22T00:40:45+00:00,2025-07-22T13:49:12+00:00,2025-07-22T06:10:45+05:30,2025-07-22T19:19:12+05:30,47307,2026-03-04T01:59:29.243410+05:30
2025-07-23,19.076,72.8777,2025-07-23T00:41:07+00:00,2025-07-23T13:48:54+00:00,2025-07-23T06:11:07+05:30,2025-07-23T19:18:54+05:30,47267,2026-03-04T01:59:29.649931+05:30
2025-07-24,19.076,72.8777,2025-07-24T00:41:28+00:00,2025-07-24T13:48:36+00:00,2025-07-24T06:11:28+05:30,2025-07-24T19:18:36+05:30,47228,2026-03-04T01:59:30.055332+05:30
2025-07-25,19.076,72.8777,2025-07-25T00:41:50+00:00,2025-07-25T13:48:15+00:00,2025-07-25T06:11:50+05:30,2025-07-25T19:18:15+05:30,47185,2026-03-04T01:59:30.480692+05:30
2025-07-26,19.076,72.8777,2025-07-26T00:42:11+00:00,2025-07-26T13:47:54+00:00,2025-07-26T06:12:11+05:30,2025-07-26T19:17:54+05:30,47143,2026-03-04T01:59:30.888558+05:30
2025-07-27,19.076,72.8777,2025-07-27T00:42:32+00:00,2025-07-27T13:47:32+00:00,2025-07-27T06:12:32+05:30,2025-07-27T19:17:32+05:30,47100,2026-03-04T01:59:31.298016+05:30
2025-07-28,19.076,72.8777,2025-07-28T00:42:53+00:00,2025-07-28T13:47:09+00:00,2025-07-28T06:12:53+05:30,2025-07-28T19:17:09+05:30,47056,2026-03-04T01:59:31.701460+05:30
